UTM_X	UTM_Y	GDP值
490556.076896	4475054.139670	15.271281
491598.712333	4474857.416312	0.228741
492641.342858	4474660.729759	0.733457
493683.968490	4474464.079989	87.023575
494726.589246	4474267.466983	6.935241
495769.205144	4474070.890718	13.534266
496811.816202	4473874.351175	3.800189
497854.422437	4473677.848333	10.779476
498897.023868	4473481.382170	0.699982
499939.620511	4473284.952666	1.544825
500982.212386	4473088.559800	0.387545
502024.799509	4472892.203552	0.462486
503067.381898	4472695.883900	4.069815
504109.959571	4472499.600823	0.794926
505152.532547	4472303.354301	1.095512
506195.100841	4472107.144314	0.352418
507237.664474	4471910.970839	0.867025
508280.223461	4471714.833856	1.908172
509322.777821	4471518.733345	4.602701
510365.327572	4471322.669284	0.271567
511407.872732	4471126.641654	0.101900
512450.413317	4470930.650432	0.045192
513492.949347	4470734.695598	0.035703
514535.480839	4470538.777131	0.009377
515578.007810	4470342.895011	0.006761
516620.530278	4470147.049216	0.016916
517663.048262	4469951.239725	0.025374
407934.263465	4489851.650494	0.003380
408977.333920	4489651.945903	0.004126
414192.591743	4488653.998803	0.099564
415235.624541	4488454.524409	0.943205
416278.651124	4488255.088308	5.025939
417321.671510	4488055.690480	13.568234
418364.685717	4487856.330904	4.273889
419407.693763	4487657.009559	24.615433
420450.695664	4487457.726425	2.828584
421493.691439	4487258.481481	5.777638
422536.681106	4487059.274705	3.920995
423579.664681	4486860.106078	3.157664
424622.642184	4486660.975579	1.175774
425665.613630	4486461.883187	1.263798
426708.579039	4486262.828880	2.006002
427751.538428	4486063.812639	377.846588
428794.491813	4485864.834443	554.087036
429837.439214	4485665.894270	51.440960
430880.380647	4485466.992100	11.740768
431923.316131	4485268.127913	0.369736
432966.245683	4485069.301687	0.135576
434009.169320	4484870.513403	0.030128
455909.230803	4480704.686987	0.003380
456952.028798	4480506.728147	0.003380
457994.821286	4480308.806771	0.003380
459037.608284	4480110.922837	0.010141
460080.389809	4479913.076325	0.013521
461123.165881	4479715.267213	0.003380
462165.936515	4479517.495482	0.003380
463208.701731	4479319.761110	0.025107
464251.461545	4479122.064076	0.015064
465294.215975	4478924.404360	0.052724
466336.965040	4478726.781941	0.040171
468422.447143	4478331.648911	0.058428
470507.907994	4477936.664819	1.574286
472593.347737	4477541.829499	0.703598
473636.059736	4477344.467576	223.256821
474678.766512	4477147.142784	7.058164
475721.468081	4476949.855101	6.210437
476764.164461	4476752.604508	14.104030
477806.855670	4476555.390983	13.310637
478849.541726	4476358.214505	16.019075
479892.222647	4476161.075054	13.265595
480934.898450	4475963.972608	34.762848
481977.569153	4475766.907147	3.880080
483020.234773	4475569.878651	11.782984
484062.895329	4475372.887098	20.106209
485105.550838	4475175.932467	110.041374
486148.201318	4474979.014739	12.383483
487190.846787	4474782.133891	11.782367
488233.487262	4474585.289903	9.554561
489276.122761	4474388.482755	2.214211
490318.753302	4474191.712425	12.260465
491361.378903	4473994.978892	0.673825
492403.999581	4473798.282137	0.201167
493446.615355	4473601.622138	9.647854
494489.226241	4473404.998873	49.222908
495531.832258	4473208.412323	2.112799
496574.433423	4473011.862467	1.698942
497617.029754	4472815.349284	2.321013
498659.621270	4472618.872752	9.243414
499702.207987	4472422.432852	1.678953
500744.789923	4472226.029562	1.473622
501787.367097	4472029.662861	1.317126
502829.939525	4471833.332729	0.926931
503872.507227	4471637.039144	2.088801
504915.070218	4471440.782087	1.061664
505957.628518	4471244.561536	0.352418
507000.182144	4471048.377470	0.859203
508042.731114	4470852.229868	16.175453
509085.275446	4470656.118710	0.410649
510127.815157	4470460.043975	0.239862
511170.350265	4470264.005642	0.090384
512212.880787	4470068.003690	0.075320
515340.445023	4469480.215912	0.015064
516382.957383	4469284.359276	0.008458
518467.968633	4468892.754814	0.004126
405611.544574	4489389.471729	0.003380
408740.748176	4488790.218814	0.015064
413955.961110	4487792.231479	0.121383
414998.984895	4487592.748954	2.408442
416042.002454	4487393.304694	32.488934
417085.013805	4487193.898680	18.514576
418128.018965	4486994.530890	29.195843
419171.017951	4486795.201303	8.614190
420214.010783	4486595.909898	33.650639
421256.997476	4486396.656656	58.524757
422299.978050	4486197.441555	85.072853
423342.952521	4485998.264574	6.700660
424385.920907	4485799.125693	1.851677
425428.883226	4485600.024891	71.579292
426471.839496	4485400.962147	9.445300
427514.789733	4485201.937441	15.066231
428557.733957	4485002.950751	39.459824
429600.672184	4484804.002057	20.621311
430643.604432	4484605.091339	3.232324
431686.530719	4484406.218575	0.353935
432729.451063	4484207.383744	0.037121
433772.365481	4484008.586827	0.014876
434815.273991	4483809.827802	0.025107
452543.831840	4480436.701764	0.003380
455672.230702	4479842.572689	0.003380
456715.019225	4479644.604604	0.003380
457757.802230	4479446.673954	0.003380
458800.579733	4479248.780719	0.020282
459843.351752	4479050.924878	0.008251
460886.118306	4478853.106409	0.008251
461928.879412	4478655.325293	0.015064
462971.635087	4478457.581508	0.015064
464014.385349	4478259.875034	0.029874
465057.130217	4478062.205850	0.036163
467142.603837	4477666.979268	0.113625
469228.056090	4477271.901596	0.116936
470270.774248	4477074.418550	3.359845
471313.487117	4476876.972668	0.169771
472356.194715	4476679.563931	3.371299
473398.897060	4476482.192317	30.823366
474441.594169	4476284.857806	14.833931
475484.286061	4476087.560377	8.039412
476526.972752	4475890.300010	43.399803
477569.654261	4475693.076682	56.635197
478612.330606	4475495.890374	50.760757
479655.001803	4475298.741065	502.196960
480697.667872	4475101.628734	16.513100
481740.328829	4474904.553360	40.374908
482782.984692	4474707.514922	7.852683
483825.635479	4474510.513400	177.650543
484868.281208	4474313.548773	12.043410
485910.921897	4474116.621019	13.370162
486953.557563	4473919.730119	23.706949
487996.188224	4473722.876051	41.608105
489038.813897	4473526.058794	244.466766
490081.434601	4473329.278328	47.246323
491124.050354	4473132.534632	2.317767
492166.661172	4472935.827685	0.956536
493209.267075	4472739.157466	0.822385
494251.868078	4472542.523955	33.183830
495294.464201	4472345.927130	47.448269
496337.055461	4472149.366971	36.522305
497379.641876	4471952.843457	44.608158
498422.223464	4471756.356568	16.157953
499464.800241	4471559.906281	60.514408
500507.372227	4471363.492577	1.901542
501549.939439	4471167.115434	2.053135
502592.501894	4470970.774833	1.634995
503635.059610	4470774.470751	1.696316
504677.612606	4470578.203169	1.128141
505720.160899	4470381.972065	1.839139
506762.704506	4470185.777418	2.052232
507805.243446	4469989.619208	0.476669
508847.777736	4469793.497414	0.843602
509890.307394	4469597.412015	0.059077
510932.832437	4469401.362990	0.015064
511975.352885	4469205.350319	0.011901
513017.868753	4469009.373980	0.281195
514060.380061	4468813.433952	0.045192
519272.868809	4467834.277761	0.004126
406418.056854	4488327.963436	0.015064
407461.115771	4488128.204547	0.020085
408504.168327	4487928.484040	0.045192
413719.336307	4486930.456523	46.751740
414762.351067	4486730.965877	2.056656
415805.359589	4486531.513470	198.906113
416848.361892	4486332.099279	8.441387
417891.357992	4486132.723285	26.945751
418934.347907	4485933.385467	6.575056
419977.331656	4485734.085803	11.687797
421020.309255	4485534.824273	11.668201
422063.280723	4485335.600856	4.994580
423106.246076	4485136.415532	5.943186
424149.205334	4484937.268280	13.762491
425192.158512	4484738.159078	28.588226
426235.105630	4484539.087908	5.338648
427278.046704	4484340.054746	17.081972
428320.981753	4484141.059574	11.919806
429363.910794	4483942.102369	3.017656
430406.833844	4483743.183112	8.875093
431449.750922	4483544.301782	15.437193
432492.662045	4483345.458357	0.660499
433535.567230	4483146.652817	0.075320
434578.466496	4482947.885142	0.017866
435621.359860	4482749.155311	0.014888
443964.296422	4481160.676535	0.002978
453349.661182	4479376.518123	0.003380
454392.451335	4479178.465925	0.004126
455435.235922	4478980.451177	0.070137
456478.014961	4478782.473857	0.003380
457520.788470	4478584.533944	0.012553
458563.556466	4478386.631418	0.278282
459606.318966	4478188.766258	0.009401
460649.075990	4477990.938443	0.012553
463777.314373	4477397.678862	0.111295
464820.049665	4477200.000220	0.032036
465862.779567	4477002.358819	0.037122
468990.937120	4476409.657857	0.126838
470033.645645	4476212.165213	0.824454
471076.348869	4476014.709707	66.871140
472119.046812	4475817.291317	37.724724
473161.739489	4475619.910023	33.972939
474204.426920	4475422.565804	11.878798
475247.109121	4475225.258638	21.201796
476289.786111	4475027.988507	10.565671
477332.457907	4474830.755388	370.339294
478375.124527	4474633.559260	23.067890
479417.785989	4474436.400104	26.985170
480460.442310	4474239.277897	12.859885
481503.093509	4474042.192620	34.318638
482545.739602	4473845.144252	48.821533
483588.380608	4473648.132771	177.607727
484631.016545	4473451.158157	31.230593
485673.647429	4473254.220389	130.903534
486716.273280	4473057.319447	88.296631
487758.894114	4472860.455309	7.553473
488801.509949	4472663.627955	10.351986
489844.120804	4472466.837364	148.906387
490886.726695	4472270.083514	980.227051
491929.327641	4472073.366386	16.478382
492971.923660	4471876.685959	39.488960
494014.514768	4471680.042211	16.889467
495057.100985	4471483.435121	25.403532
496099.682327	4471286.864670	494.951782
497142.258813	4471090.330836	277.815979
498184.830459	4470893.833598	17.406668
499227.397285	4470697.372936	7.202324
500269.959308	4470500.948829	17.957043
501312.516545	4470304.561255	54.470299
502355.069014	4470108.210195	2.853550
503397.616733	4469911.895626	1.612522
504440.159720	4469715.617529	1.096241
505482.697993	4469519.375883	2.861944
506525.231568	4469323.170666	0.159930
507567.760465	4469127.001858	0.267770
508610.284701	4468930.869439	0.105448
511737.829620	4468342.690300	0.017575
512780.335389	4468146.703224	0.017575
513822.836586	4467950.752432	0.017575
514865.333228	4467754.837903	0.105448
515907.825334	4467558.959616	0.090384
516950.312921	4467363.117551	0.241024
517992.796007	4467167.311686	0.025107
519035.274610	4466971.542001	0.005501
408267.594382	4487066.741565	0.036748
411396.687084	4486467.786139	0.210747
412439.705357	4486268.210903	1.826337
413482.717345	4486068.673917	18.672493
414525.723067	4485869.175162	7.425453
415568.722540	4485669.714617	14.102571
416611.715781	4485470.292261	7.453676
417654.702809	4485270.908073	7.701917
418697.683640	4485071.562033	6.166991
419740.658293	4484872.254120	5.634664
420783.626785	4484672.984313	2.557218
421826.589134	4484473.752591	11.797832
422869.545358	4484274.558934	51.413471
423912.495473	4484075.403321	169.084656
424955.439499	4483876.285731	2.876482
425998.377452	4483677.206144	0.465484
427041.309350	4483478.164538	39.503555
428084.235211	4483279.160893	1.914409
429127.155053	4483080.195189	0.829478
430170.068893	4482881.267403	2.554057
431212.976748	4482682.377517	2.359550
432255.878638	4482483.525508	0.120512
433298.774578	4482284.711357	0.075320
434341.664587	4482085.935042	0.006761
442684.573263	4480497.084145	0.006251
443727.410688	4480298.647424	0.006251
444770.242359	4480100.248332	0.035732
447898.703023	4479505.276622	0.003380
451027.112535	4478910.642824	0.003380
452069.904421	4478712.506553	0.015064
453112.690695	4478514.407745	0.075320
454155.471373	4478316.346378	0.004689
456241.016016	4477920.335888	0.007521
457283.780016	4477722.386723	0.030128
458326.538492	4477524.474917	0.017575
459369.291461	4477326.600449	0.017575
462497.517507	4476733.200865	0.030567
463540.248628	4476535.475542	0.024787
464582.974330	4476337.787452	0.024787
465625.694633	4476140.136576	0.024787
467711.119108	4475744.946382	0.066926
468753.823317	4475547.407021	0.076845
469796.522196	4475349.904791	0.132479
470839.215763	4475152.439670	58.165310
471881.904037	4474955.011638	505.983154
472924.587035	4474757.620674	12.614446
473967.264774	4474560.266757	539.718750
475009.937272	4474362.949867	16.223825
476052.604548	4474165.669982	8.525749
477095.266619	4473968.427081	8.675182
478137.923502	4473771.221145	13.222649
479180.575215	4473574.052151	36.294037
480223.221777	4473376.920080	21.817778
481265.863204	4473179.824911	10.268105
482308.499515	4472982.766622	290.731873
483351.130727	4472785.745193	126.743752
484393.756858	4472588.760603	22.137514
485436.377925	4472391.812832	102.940941
486478.993948	4472194.901858	115.579643
487521.604942	4471998.027661	44.550858
488564.210927	4471801.190219	13.272379
489606.811919	4471604.389513	635.396729
490649.407937	4471407.625521	82.401955
491691.998998	4471210.898222	69.063805
492734.585120	4471014.207596	45.040710
493777.166321	4470817.553622	52.670834
494819.742618	4470620.936279	14.082105
495862.314030	4470424.355546	28.891376
496904.880574	4470227.811403	2.847379
497947.442267	4470031.303828	8.738953
498989.999129	4469834.832800	8.698977
500032.551175	4469638.398300	9.062795
501075.098425	4469442.000306	25.284149
502117.640895	4469245.638797	8.298031
503160.178605	4469049.313752	1.373010
504202.711570	4468853.025151	0.668882
505245.239810	4468656.772973	0.074743
506287.763342	4468460.557196	0.281102
507330.282183	4468264.377801	0.286216
508372.796353	4468068.234766	0.015064
510457.810744	4467676.057694	0.017575
511500.311003	4467480.023615	0.195155
512542.806660	4467284.025813	0.043524
513585.297733	4467088.064267	0.117921
514627.784241	4466892.138956	4.254880
515670.266201	4466696.249860	11.614341
516712.743631	4466500.396958	0.105448
517755.216548	4466304.580228	0.015064
408031.026352	4486204.991371	0.634156
409074.054591	4486005.293296	8.654919
410117.076481	4485805.633507	47.796669
411160.092040	4485606.011982	33.031166
412203.101285	4485406.428702	1.188226
413246.104234	4485206.883645	41.130379
414289.100905	4485007.376791	11.140419
415332.091316	4484807.908118	11.557909
416375.075483	4484608.477607	7.234407
417418.053425	4484409.085236	5.263813
418461.025160	4484209.730985	4.334838
419503.990705	4484010.414833	31.192640
420546.950077	4483811.136759	269.269165
421589.903294	4483611.896743	8.311951
422632.850375	4483412.694764	1.082874
423675.791336	4483213.530800	14.960253
424718.726196	4483014.404832	2.113733
425761.654972	4482815.316838	2.723694
426804.577681	4482616.266799	0.256889
427847.494342	4482417.254692	0.045192
428890.404972	4482218.280497	0.655284
429933.309588	4482019.344194	0.944010
430976.208209	4481820.445762	0.883754
432019.100852	4481621.585180	0.632688
433061.987534	4481422.762428	0.348169
434104.868275	4481223.977484	0.013521
440362.028910	4480032.060637	0.033803
441404.868547	4479833.539772	0.006761
442447.702383	4479635.056550	0.006251
443490.530436	4479436.610949	0.004689
444533.352723	4479238.202949	0.003380
451832.948776	4477850.398036	0.015064
452875.725574	4477652.290097	0.030128
453918.496765	4477454.219572	0.015064
454961.262368	4477256.186440	0.035703
457046.776879	4476860.232274	0.017575
458089.525822	4476662.311198	0.035149
459132.269247	4476464.427432	0.068367
460175.007171	4476266.580956	0.109048
461217.739614	4476068.771748	0.123847
462260.466592	4475870.999788	0.051722
463303.188122	4475673.265056	0.036296
464345.904224	4475475.567530	0.049575
465388.614913	4475277.907189	0.067775
467474.020129	4474882.697981	0.059808
468516.714690	4474685.149073	0.158425
469559.403911	4474487.637266	0.214214
470602.087808	4474290.162542	0.864684
471644.766401	4474092.724878	141.726868
472687.439706	4473895.324255	86.383499
473730.107741	4473697.960651	823.196594
474772.770524	4473500.634045	20.657780
475815.428073	4473303.344417	12.566616
476858.080405	4473106.091746	5.230625
477900.727539	4472908.876010	9.736840
478943.369491	4472711.697191	20.517496
479986.006280	4472514.555265	325.203705
481028.637923	4472317.450214	22.753321
482071.264439	4472120.382015	52.656059
483113.885844	4471923.350649	57.948433
484156.502157	4471726.356094	86.572571
485199.113396	4471529.398329	3277.861816
486241.719577	4471332.477334	646.971375
487284.320720	4471135.593088	613.663269
488326.916841	4470938.745570	246.726257
489369.507958	4470741.934759	793.023376
490412.094090	4470545.160635	202.485229
491454.675253	4470348.423176	46.087456
492497.251466	4470151.722362	13.921169
493539.822747	4469955.058172	43.946075
494582.389112	4469758.430586	54.473114
495624.950581	4469561.839582	69.614052
496667.507170	4469365.285139	11.579344
497710.058898	4469168.767237	3.326883
498752.605782	4468972.285855	14.601429
499795.147840	4468775.840973	15.410789
500837.685089	4468579.432568	10.024219
501880.217549	4468383.060621	3.501674
502922.745235	4468186.725111	0.955494
503965.268167	4467990.426016	1.619074
505007.786361	4467794.163317	0.624796
506050.299837	4467597.936992	0.391664
507092.808610	4467401.747019	0.210896
508135.312700	4467205.593380	0.015064
511262.797044	4466617.350248	0.135437
512305.282576	4466421.341730	0.048051
513347.763514	4466225.369441	0.776104
514390.239874	4466029.433359	0.090384
515432.711675	4465833.533464	0.017575
516475.178935	4465637.669734	0.017575
517517.641671	4465441.842150	0.030128
518560.099901	4465246.050689	0.016503
521687.447733	4464658.892845	0.017703
404665.368209	4485942.581267	0.050213
405708.406629	4485742.760345	0.109634
406751.438636	4485542.977743	0.066576
407794.464247	4485343.233441	0.530931
408837.483479	4485143.527416	35.450901
409880.496352	4484943.859650	143.263916
410923.502882	4484744.230120	16.881817
411966.503086	4484544.638807	42.470787
413009.496984	4484345.085689	46.090023
414052.484591	4484145.570745	88.330162
415095.465927	4483946.093956	262.855865
416138.441007	4483746.655300	12.267038
417181.409852	4483547.254757	21.327482
418224.372477	4483347.892305	296.589569
419267.328900	4483148.567925	24.341705
420310.279140	4482949.281595	8.753014
421353.223213	4482750.033294	9.210540
422396.161138	4482550.823003	44.276638
423439.092932	4482351.650699	14.670346
424482.018614	4482152.516363	36.654755
425524.938199	4481953.419974	0.672403
426567.851707	4481754.361510	0.070299
427610.759155	4481555.340952	0.105448
428653.660560	4481356.358278	4.305792
429696.555940	4481157.413468	0.720561
430739.445313	4480958.506501	0.175747
431782.328697	4480759.637356	0.005955
432825.206109	4480560.806013	0.002978
442210.837007	4478773.021563	0.012503
443253.655674	4478574.567092	0.018754
444296.468565	4478376.150195	0.003380
449510.446976	4477384.628581	0.003380
450553.225575	4477186.436687	0.015064
452638.765830	4476790.165161	0.582474
453681.527522	4476592.085488	0.210896
454724.283614	4476394.043181	0.060256
455767.034123	4476196.038218	0.030128
456809.779067	4475998.070579	0.015064
457852.518465	4475800.140244	0.021583
458895.252333	4475602.247191	0.082734
459937.980689	4475404.391399	0.083640
460980.703552	4475206.572849	0.085226
462023.420939	4475008.791518	0.051722
463066.132867	4474811.047387	0.053924
464108.839354	4474613.340434	0.064055
465151.540418	4474415.670639	0.353850
467236.926349	4474020.442440	0.054635
468279.611250	4473822.883993	0.363948
469322.290800	4473625.362622	2.340094
470364.965015	4473427.878304	1.250070
471407.633914	4473230.431019	26.792751
472450.297513	4473033.020747	580.024902
473492.955832	4472835.647465	37.775925
474535.608887	4472638.311155	7.707692
475578.256696	4472441.011795	118.622971
476620.899277	4472243.749363	3.853285
477663.536648	4472046.523840	9.841059
478706.168827	4471849.335204	31.892357
479748.795831	4471652.183435	484.611694
480791.417678	4471455.068512	55.263279
481834.034385	4471257.990414	46.074051
482876.645971	4471060.949121	50.582230
483919.252454	4470863.944611	106.404564
484961.853850	4470666.976863	583.251953
486004.450178	4470470.045858	930.964417
487047.041456	4470273.151573	705.076111
488089.627701	4470076.293989	1023.243408
489132.208931	4469879.473084	208.156616
490174.785163	4469682.688838	137.279099
491217.356416	4469485.941230	82.180771
492259.922708	4469289.230239	513.692993
493302.484055	4469092.555844	724.838379
494345.040476	4468895.918024	24.337130
495387.591989	4468699.316759	37.757462
496430.138611	4468502.752028	884.845154
497472.680361	4468306.223810	15.135191
498515.217255	4468109.732084	10.635962
499557.749311	4467913.276830	319.700195
500600.276549	4467716.858026	83.563194
501642.798984	4467520.475651	35.211281
502685.316635	4467324.129686	11.032283
503727.829520	4467127.820108	7.134781
504770.337657	4466931.546898	0.624796
505812.841063	4466735.310034	0.060256
506855.339756	4466539.109495	0.030128
507897.833753	4466342.945262	0.017575
508940.323074	4466146.817312	0.052724
509982.807735	4465950.725625	0.017575
511025.287754	4465754.670181	21.453598
512067.763149	4465558.650958	5.278665
513110.233938	4465362.667936	0.517617
517280.071386	4464579.097435	0.015064
518322.519411	4464383.295103	0.015064
519364.962936	4464187.528846	0.011002
403385.803146	4485280.706322	0.022596
404428.839024	4485080.839232	0.189908
405471.868460	4484881.010455	0.433530
406514.891471	4484681.219970	8.780020
407557.908075	4484481.467757	40.836685
408600.918289	4484281.753793	49.664036
409643.922131	4484082.078060	44.094402
410686.919619	4483882.440535	14.412026
411729.910771	4483682.841199	11.256346
412772.895603	4483483.280030	29.238926
413815.874135	4483283.757009	157.727173
414858.846382	4483084.272113	66.679482
415901.812364	4482884.825323	40.807312
416944.772097	4482685.416617	29.067879
417987.725600	4482486.045975	26.512024
419030.672889	4482286.713377	537.841919
420073.613984	4482087.418801	11.713374
421116.548900	4481888.162227	29.942928
422159.477657	4481688.943634	3.695419
423202.400271	4481489.763001	14.696330
424245.316761	4481290.620307	31.828369
425288.227144	4481091.515533	0.179822
426331.131437	4480892.448656	0.052724
427374.029659	4480693.419657	0.158172
428416.921827	4480494.428514	4.305792
429459.807959	4480295.475207	0.241024
441973.977145	4477910.979166	0.023443
443016.786414	4477712.515837	0.018754
449273.521088	4476522.523585	0.006344
450316.290209	4476324.322637	0.030128
451359.053665	4476126.159089	3.444633
452401.811473	4475928.032920	0.022596
453444.563653	4475729.944110	0.067788
454487.310221	4475531.892637	0.100427
455530.051195	4475333.878481	0.035149
456572.786592	4475135.901621	0.013306
457615.516432	4474937.962037	0.033919
458658.240730	4474740.059707	0.046152
459700.959506	4474542.194611	0.126602
460743.672776	4474344.366728	0.259113
461786.380559	4474146.576037	0.042812
463871.779732	4473751.106149	0.050713
464914.471158	4473553.426910	0.121151
465957.157168	4473355.784781	0.543227
466999.837778	4473158.179740	1.795356
468042.513007	4472960.611766	0.543252
469085.182873	4472763.080839	1.246332
470127.847393	4472565.586939	79.931236
471170.506585	4472368.130043	13.228848
472213.160467	4472170.710132	825.448425
473255.809056	4471973.327185	313.353210
474298.452370	4471775.981180	31.758472
475341.090427	4471578.672098	10.498383
476383.723245	4471381.399916	43.720543
477426.350841	4471184.164616	14.453802
478468.973233	4470986.966175	44.923946
479511.590439	4470789.804572	37.710224
480554.202477	4470592.679788	41.017166
481596.809364	4470395.591801	81.970512
482639.411118	4470198.540591	202.109314
483682.007757	4470001.526137	124.763016
484724.599299	4469804.548417	513.305481
485767.185761	4469607.607411	453.787170
486809.767161	4469410.703099	1020.173157
487852.343517	4469213.835459	438.384583
488894.914847	4469017.004471	216.924332
489937.481168	4468820.210114	86.197220
490980.042498	4468623.452366	49.586258
492022.598855	4468426.731208	36.349808
493065.150257	4468230.046619	40.981178
494107.696721	4468033.398577	0.760396
495150.238265	4467836.787062	4.776857
496192.774908	4467640.212053	31.421965
497235.306666	4467443.673529	23.279774
498277.833558	4467247.171469	131.559616
499320.355601	4467050.705853	28.279303
500362.872813	4466854.276660	506.332123
501405.385211	4466657.883869	11.874681
502447.892815	4466461.527458	16.659193
503490.395641	4466265.207408	3.431072
504532.893707	4466068.923698	0.803309
505575.387031	4465872.676306	0.015064
506617.875630	4465676.465212	0.045192
507660.359523	4465480.290394	0.030128
509745.313261	4465088.049508	0.425735
510787.783142	4464891.983396	24.860493
511830.248387	4464695.953479	0.210547
512872.709015	4464499.959734	0.045192
513915.165042	4464304.002141	0.023802
517042.505705	4463716.346066	0.015064
518084.943512	4463520.532872	0.015064
519127.376808	4463324.755726	0.005501
520169.805611	4463129.014608	0.011002
521212.229939	4462933.309495	0.008251
403149.288928	4484418.964302	0.026905
404192.315821	4484219.089395	0.947178
405235.336260	4484019.252774	23.443687
406278.350263	4483819.454416	13.622208
407321.357847	4483619.694301	6.266155
408364.359030	4483419.972409	1.599282
409407.353829	4483220.288719	13.671334
410450.342263	4483020.643210	14.247238
411493.324348	4482821.035862	32.402988
412536.300103	4482621.466653	32.402988
413579.269545	4482421.935563	82.473648
414622.232692	4482222.442571	69.387772
415665.189562	4482022.987657	35.441700
416708.140172	4481823.570800	52.807999
417751.084539	4481624.191979	36.995495
418794.022682	4481424.851173	26.894796
419836.954619	4481225.548361	19.125544
420879.880366	4481026.283524	21.129305
421922.799941	4480827.056639	5.539338
422965.713363	4480627.867687	13.412900
424008.620649	4480428.716647	1.742856
425051.521816	4480229.603497	0.676440
426094.416882	4480030.528218	0.075320
427137.305866	4479831.490788	0.195832
428180.188783	4479632.491187	0.482048
429223.065653	4479433.529393	0.015064
432351.660154	4478836.870654	0.015064
433394.513010	4478638.059885	0.301280
435480.200861	4478240.551439	2.274663
440694.317130	4477247.439058	0.006251
441737.122807	4477048.929342	0.014066
442779.922665	4476850.457164	0.031257
450079.360265	4475462.201245	0.017575
451122.114218	4475264.028625	8.877714
452164.862513	4475065.893357	0.158172
453207.605168	4474867.795419	0.058516
454250.342199	4474669.734791	0.045192
455293.073625	4474471.711453	0.022724
456335.799463	4474273.725382	0.023889
457378.519732	4474075.776559	5.610714
458421.234448	4473877.864963	13.038519
459463.943630	4473679.990573	0.085534
460506.647295	4473482.153368	0.084520
461549.345461	4473284.353327	0.035820
462592.038146	4473086.590430	0.038648
463634.725367	4472888.864656	0.040416
464677.407143	4472691.175984	0.048623
465720.083490	4472493.524394	0.055990
466762.754427	4472295.909864	0.125672
467805.419971	4472098.332373	0.093254
468848.080140	4471900.791902	0.447271
469890.734953	4471703.288429	3.074294
470933.384425	4471505.821933	43.209469
473018.667423	4471110.999791	81.083168
474061.300984	4470913.644102	180.998642
475103.929276	4470716.325308	15.891079
476146.552318	4470519.043388	27.465668
477189.170126	4470321.798320	369.249268
478231.782719	4470124.590084	433.988220
479274.390115	4469927.418659	29.233284
480316.992331	4469730.284024	29.546795
481359.589385	4469533.186159	42.672462
482402.181295	4469336.125043	42.594284
483444.768078	4469139.100654	310.067017
484487.349752	4468942.112973	558.404053
485529.926335	4468745.161978	1051.464355
486572.497845	4468548.247648	2055.975342
487615.064300	4468351.369963	648.727417
488657.625717	4468154.528902	90.193451
489700.182114	4467957.724444	11.208085
490742.733508	4467760.956568	44.477890
491785.279918	4467564.225254	6.132364
492827.821362	4467367.530480	0.639136
493870.357856	4467170.872226	0.795670
494912.889420	4466974.250471	0.381359
495955.416070	4466777.665195	0.382907
496997.937824	4466581.116375	0.996685
498040.454701	4466384.603993	5.790636
499082.966717	4466188.128026	0.491546
500125.473892	4465991.688454	1.154328
501167.976241	4465795.285256	0.218870
502210.473784	4465598.918412	0.196364
503252.966538	4465402.587900	0.196364
504295.454521	4465206.293700	0.015064
505337.937750	4465010.035790	0.076314
506380.416244	4464813.814151	0.045192
509507.823490	4464225.366644	2.024715
510550.283219	4464029.289876	1.303048
511592.738302	4463833.249274	0.131590
512635.188755	4463637.244818	0.105448
517847.372213	4462657.763980	0.004126
518889.795268	4462461.975956	0.005501
519932.213817	4462266.223931	0.004642
520974.627881	4462070.507884	0.004126
403955.798611	4483357.331738	15.223880
404998.810040	4483157.487282	48.160084
406041.815021	4482957.681062	1.003742
407084.813573	4482757.913057	0.317604
408127.805711	4482558.183247	0.789511
409170.791455	4482358.491611	17.431437
410213.770821	4482158.838128	217.055939
411256.743828	4481959.222778	297.518372
412299.710493	4481759.645539	35.531857
413342.670833	4481560.106391	56.658943
414385.624867	4481360.605314	31.343489
415428.572612	4481161.142287	211.410034
416471.514085	4480961.717288	169.560089
417514.449305	4480762.330297	40.104141
418557.378289	4480562.981294	35.065826
419600.301054	4480363.670258	3.355612
420643.217619	4480164.397167	25.040478
421686.128001	4479965.162002	50.576569
422729.032217	4479765.964741	2.526624
423771.930286	4479566.805364	1.482117
424814.822225	4479367.683850	19.722757
425857.708052	4479168.600179	0.045192
426900.587784	4478969.554328	0.020282
427943.461439	4478770.546279	9.239250
433157.739179	4477776.072319	0.017575
434200.576744	4477577.290639	0.030128
435243.408356	4477378.546614	0.015064
436286.234033	4477179.840225	0.015064
441500.274002	4476186.872074	0.045192
442543.064438	4475988.391058	0.060256
443585.849061	4475789.947531	0.015064
448799.685627	4474798.291516	0.003380
449842.435753	4474600.072491	0.105448
450885.180192	4474401.890810	0.040171
451927.918961	4474203.746453	3.715786
452970.652077	4474005.639399	17.841909
454013.379559	4473807.569627	0.045948
455056.101425	4473609.537116	35.698452
456098.817691	4473411.541845	0.925996
457141.528376	4473213.583794	2.228369
458184.233497	4473015.662942	55.693214
459226.933073	4472817.779268	0.830014
460269.627120	4472619.932752	0.036157
461312.315657	4472422.123372	0.035737
462354.998701	4472224.351108	0.651904
