地址	城市	lat_transformed	lon_transformed	Price
上海市杨浦区图们路27号	上海市	361311.75580611837	3462962.8020432945	50957.0
上海市杨浦区图们路33号	上海市	361285.80961056554	3462978.7060641698	62966.0
上海市杨浦区图们路34号	上海市	361258.6261754909	3463016.6755715655	43553.0
上海市杨浦区敦化路6弄	上海市	360742.3997915343	3462674.197099054	43421.0
上海市杨浦区延吉东路115弄	上海市	361081.7092833793	3463449.758829925	47452.0
上海市杨浦区黄兴路1001号	上海市	359132.64245591615	3461786.0617424585	57012.0
上海市杨浦区黄兴路999号	上海市	359142.95730038104	3461764.3475374985	59819.0
上海市杨浦区安图路6弄	上海市	361017.6384964739	3462817.8919166485	56537.0
上海市杨浦区延吉东路303号	上海市	360901.76469048625	3462885.2813139926	48430.0
上海市杨浦区延吉东路307号	上海市	360903.03656376794	3462880.390775943	59588.0
上海市杨浦区图们路30号	上海市	361305.44431974797	3462998.2206941	50029.0
上海市杨浦区控江路640弄	上海市	360809.51694532554	3462456.6187244817	51277.0
上海市杨浦区永吉路81弄	上海市	360046.9212253567	3462104.562112819	50061.0
上海市杨浦区延吉东路323号	上海市	360829.29249214963	3462819.5580046205	55219.0
上海市杨浦区控江路90号	上海市	361414.19299523265	3462796.694341379	54301.0
上海市杨浦区延吉东路149弄	上海市	360834.90686555736	3462839.88852627	53819.0
上海市杨浦区控江路110号	上海市	361414.19299523265	3462796.694341379	56000.0
上海市杨浦区控江路398号	上海市	361231.6109232351	3462704.458842344	47379.0
上海市杨浦区大众苑	上海市	360860.81478405494	3462530.987465523	80981.0
上海市杨浦区控江路130号	上海市	361414.19299523265	3462796.694341379	43069.0
上海市杨浦区图们路36号	上海市	361275.27410648076	3463048.6344406684	48349.0
上海市杨浦区松花江路50号	上海市	360982.5339495288	3463653.501919218	54293.0
上海市杨浦区控江路79号	上海市	361414.19299523265	3462796.694341379	67882.0
上海市杨浦区控江路92号	上海市	361414.19299523265	3462796.694341379	47267.0
上海市浦东区芳华路53号	上海市	361599.0780159882	3452334.287908353	54387.0
上海市浦东区莲安西路35弄	上海市	361914.92845963454	3450760.6203065445	45224.0
上海市浦东区锦博苑	上海市	360205.7192703043	3451765.0230775913	73297.0
上海市浦东区环龙公寓	上海市	362242.37150690344	3451772.765339455	60151.0
上海市浦东区大华锦绣华城(十六街区)(公寓)	上海市	359605.53145432496	3450169.8816326316	89781.0
上海市浦东区大华锦绣华城(十二街区)	上海市	359578.69472033967	3450663.347660215	82030.0
上海市浦东区莲业新村	上海市	361639.79971904313	3450587.218868334	52311.0
上海市浦东区文汇小区(浦东)	上海市	360494.91738654097	3449480.4230519645	46504.0
上海市浦东区南新苑	上海市	360588.4164103894	3449814.953858314	54842.0
上海市浦东区大华锦绣华城(四街区)	上海市	359578.69472033967	3450663.347660215	79414.0
上海市浦东区大华锦绣华城(一街区)	上海市	359578.69472033967	3450663.347660215	77421.0
