地址	城市	lat_transformed	lon_transformed	Price
北京市海淀区增光路40号院	北京市	441388.5263951361	4419828.6192651335	91175.0
北京市海淀区增光路53号院	北京市	440819.2674360954	4419994.453975549	96386.0
北京市海淀区增光路36号院	北京市	441680.2044991403	4419804.904734959	96641.0
北京市海淀区增光路16号院	北京市	442369.6886596365	4419824.582191362	99902.0
北京市海淀区增光路	北京市	441679.94475611654	4419804.463843956	92895.0
北京市海淀区增光路甲51号院	北京市	440871.4908452636	4419954.853730892	123399.0
北京市海淀区中海馥园	北京市	441443.121303702	4419955.708632038	110602.0
北京市海淀区增光路43号院	北京市	441292.98477569973	4419890.0814318275	97765.0
北京市海淀区新苑街1号院	北京市	442461.4390633785	4420787.534091946	105322.0
北京市海淀区新苑街10号院	北京市	442032.09385986807	4420602.278794109	96321.0
北京市海淀区新苑街15号院	北京市	442314.2040192576	4420752.162935562	92280.0
北京市海淀区西三环北路82号院	北京市	440576.5540594408	4419769.043501239	100335.0
北京市海淀区西三环北路76号院	北京市	440596.7941880284	4419828.331408009	110952.0
北京市海淀区西三环北路86号院	北京市	440639.57165448787	4419713.351849431	85153.0
北京市海淀区景熙国际	北京市	442000.3749185827	4419704.433676675	101414.0
北京市海淀区机械研究院东区	北京市	441916.3101776536	4420725.542591157	88375.0
北京市海淀区阜成路15号	北京市	441272.086686407	4419462.743731048	99027.0
北京市海淀区阜成路南二街甲2号院	北京市	441413.03161437926	4419001.019430117	103922.0
北京市海淀区工商大学东校区	北京市	441115.6503714794	4419579.321869357	108731.0
北京市海淀区阜成路甲3号	北京市	442030.59850681963	4419448.397935363	75021.0
北京市海淀区阜成路北三街7号院	北京市	441063.4683896646	4419747.453261182	108261.0
北京市海淀区阜北小区	北京市	442089.8338492493	4419433.8148780065	91481.0
北京市海淀区车公庄西路甲7号院	北京市	442251.49168990867	4420482.745807359	98700.0
北京市海淀区车公庄西路20号院	北京市	441561.7911694186	4420303.137548906	135885.0
北京市海淀区彩电宿舍	北京市	441245.0063934325	4417941.955546767	84536.0
北京市海淀区车公庄西路16号院	北京市	441697.94943680486	4420246.925677502	89164.0
北京市海淀区车公庄西路30号院	北京市	440907.73232351855	4420200.2269035345	144291.0
北京市海淀区逸升轩	北京市	440741.2160558241	4420046.302816626	72944.0
北京市海淀区增光路40号院	北京市	441388.5263951361	4419828.6192651335	91175.0
北京市海淀区增光路53号院	北京市	440819.2674360954	4419994.453975549	96386.0
北京市海淀区增光路36号院	北京市	441680.2044991403	4419804.904734959	96641.0
北京市海淀区增光路16号院	北京市	442369.6886596365	4419824.582191362	99902.0
北京市海淀区增光路	北京市	441679.94475611654	4419804.463843956	92895.0
北京市海淀区增光路甲51号院	北京市	440871.4908452636	4419954.853730892	123399.0
北京市海淀区中海馥园	北京市	441443.121303702	4419955.708632038	110602.0
北京市海淀区增光路43号院	北京市	441292.98477569973	4419890.0814318275	97765.0
北京市海淀区中纺宿舍南院	北京市	442166.6711495351	4419891.334721819	91995.0
北京市海淀区中纺宿舍北院	北京市	442166.6711495351	4419891.334721819	95302.0
北京市海淀区增光路甲34号	北京市	441778.01734214084	4419818.5649215365	69864.0
北京市海淀区劳动关系学院	北京市	440999.04136921896	4420154.2366055995	93006.0
北京市海淀区阜光里小区	北京市	441548.93011549616	4419752.625517516	85044.0
北京市海淀区景王坟	北京市	441940.5843726146	4419985.187193597	99545.0
北京市海淀区建设部大院	北京市	442247.89179269114	4420126.601523402	118989.0
北京市海淀区增光佳苑	北京市	441802.3302071541	4419922.098015562	99167.0
北京市海淀区阜成路14号院	北京市	440740.1505083433	4419262.693887837	137530.0
北京市海淀区国兴大厦	北京市	441944.6961774661	4420396.157783441	41677.0
北京市海淀区阜成路北三街5号院	北京市	437127.9708280423	4446642.738479081	102412.0
北京市朝阳区珠江罗马嘉园东区	北京市	458068.15687050537	4419328.167267001	73109.0
北京市朝阳区万杰医院家属院	北京市	458357.03016218136	4420879.690911271	42433.0
北京市朝阳区逸翠园	北京市	458852.4200746738	4421553.265349186	89394.0
北京市朝阳区朝阳雅筑	北京市	458761.4579422321	4419212.398859965	60824.0
北京市朝阳区润枫水尚东区	北京市	458074.8083831457	4419654.455232187	79964.0
北京市朝阳区青年路51号	北京市	458796.46155267407	4419409.112970572	61359.0
北京市朝阳区青年路小区	北京市	458378.8417043079	4420853.5706021385	56851.0
北京市朝阳区银谷美泉家园	北京市	458946.2017285468	4420839.450079607	79723.0
北京市朝阳区首开熙悦尚郡	北京市	459743.00250426424	4419172.895470921	80971.0
北京市朝阳区星河湾朗园	北京市	458757.9880776467	4419802.296189169	98351.0
北京市朝阳区金隅凤麟洲	北京市	457813.63747212215	4421357.771864311	78046.0
北京市朝阳区朝阳园	北京市	458244.97770804877	4418667.603207244	62228.0
北京市朝阳区青年汇佳园	北京市	458103.87531592895	4418969.620849207	72988.0
北京市朝阳区华纺易城	北京市	457931.6008061105	4419975.897769618	74195.0
北京市朝阳区天鹅湾北区	北京市	458761.3554133825	4419047.806189939	97798.0
北京市朝阳区汇成家园	北京市	458385.4567592974	4419800.299252474	72119.0
北京市朝阳区润枫水尚西区	北京市	457689.72050540434	4419658.564799728	79140.0
北京市朝阳区珠江罗马嘉园西区	北京市	457763.89176601166	4419370.6488391375	70609.0
北京市朝阳区御翠尚府	北京市	458634.38650171936	4421421.254650394	87121.0
北京市朝阳区国美第一城3号院	北京市	457871.2919506627	4420383.876860596	57107.0
北京市朝阳区国美第一城2号院	北京市	457871.2919506627	4420383.876860596	55687.0
北京市朝阳区天鹅湾南区	北京市	458724.15594309923	4418825.569236632	93744.0
北京市朝阳区雅成一里	北京市	458796.46155267407	4419409.112970572	53502.0
北京市朝阳区星河湾畅园	北京市	458701.81252049777	4419591.191090091	97148.0
北京市朝阳区东郊木材厂宿舍	北京市	457871.2037450985	4421078.430005953	67652.0
北京市丰台区南开西里	北京市	437960.1954786857	4410279.448520787	40736.0
北京市丰台区南开地	北京市	438185.95108973264	4410201.362682298	40052.0
北京市丰台区新华街八里	北京市	438478.17627170274	4410243.039581791	48296.0
北京市丰台区新华街东升地28号院	北京市	438674.4060578358	4410585.306251434	49726.0
北京市丰台区新华街二里	北京市	439035.8991270904	4410484.189218061	48623.0
北京市丰台区新华街七里	北京市	438378.518340621	4410432.692260928	51919.0
北京市丰台区新华街六里	北京市	438684.09631168435	4410395.638719147	45560.0
北京市丰台区新华街三里	北京市	438869.21501474635	4410665.193746496	52864.0
北京市丰台区新华街四里	北京市	438783.444927432	4410362.25591931	44933.0
北京市丰台区新华街一里	北京市	447499.7273746036	4406708.664580523	44076.0
北京市丰台区丰南103小区	北京市	439017.73401420214	4410314.441617959	49686.0
北京市丰台区丰台南路132号院	北京市	438491.572053568	4410057.888421141	43133.0
北京市丰台区新开路16号院	北京市	438057.6194253495	4410535.680559844	34318.0
北京市丰台区丰台南路108号院	北京市	439205.8560359797	4410231.000881032	49464.0
北京市丰台区丰台南路130号	北京市	438725.8340107465	4410056.043361288	42336.0
北京市丰台区高庄子小区	北京市	448593.96952497034	4410591.301253242	43112.0
北京市丰台区韩庄子小区	北京市	438866.55636708764	4410014.482047422	53037.0
北京市丰台区韩庄子二里	北京市	438584.2636319755	4409743.658417758	47607.0
北京市丰台区韩庄子四里	北京市	438925.67221414176	4409862.620698453	43246.0
北京市丰台区韩庄子三里	北京市	438503.61193585175	4409970.754247281	46386.0
北京市丰台区韩庄子东里	北京市	438960.87695151346	4410047.849177883	50619.0
北京市丰台区建国街二里	北京市	438948.8236308801	4410859.531170104	47592.0
北京市丰台区建国街一里	北京市	439126.04842016497	4410955.563233701	47549.0
北京市丰台区看丹苑	北京市	438761.65809371934	4410189.102501068	41611.0
北京市丰台区华林家园	北京市	439121.2375574006	4410224.070464698	53700.0
北京市丰台区新华街五里	北京市	438742.7085470663	4410471.981697394	47404.0
北京市丰台区韩庄子西里	北京市	438725.8340107465	4410056.043361288	49281.0
北京市丰台区丰南105小区	北京市	438947.732606345	4410309.472268985	43236.0
北京市朝阳区丽舍公寓	北京市	465002.1179484118	4419073.055114576	98933.0
北京市朝阳区美华世纪	北京市	451876.8483467924	4417228.693372807	70704.0
北京市朝阳区庆平胡同	北京市	450018.72114459984	4417125.799824082	179059.0
北京市朝阳区通用时代国际公寓	北京市	452461.9355984991	4417194.503362999	80691.0
北京市朝阳区建外三道街	北京市	451802.65134148096	4417339.203982748	78953.0
北京市朝阳区东方瑞景	北京市	451847.16112340667	4417373.761828638	81724.0
北京市朝阳区建国里	北京市	451684.3109667484	4417225.15004059	68342.0
北京市朝阳区建国门南大街	北京市	451268.0477584525	4417028.60731508	98781.0
北京市朝阳区建国门内大街	北京市	450400.95884695096	4417589.92731509	103321.0
北京市朝阳区砖厂胡同	北京市	451852.79427010525	4417094.385004377	69638.0
北京市朝阳区华侨村	北京市	451601.52046978154	4417507.959493937	71481.0
北京市朝阳区地杰长安驿	北京市	451997.05581278866	4417365.951744608	77697.0
北京市朝阳区抽屉胡同	北京市	450784.61996856984	4417084.128470754	84740.0
北京市朝阳区中海枫丹公馆	北京市	451574.57744324347	4417089.317378474	102376.0
北京市朝阳区社科院永安里小区	北京市	451992.78824666445	4417244.104136077	81291.0
北京市朝阳区月河	北京市	451881.2263533517	4419038.217057639	75627.0
北京市朝阳区燕华苑	北京市	451554.40397909965	4417356.882731614	62626.0
北京市朝阳区永安南里	北京市	451949.782193794	4417273.130948406	62847.0
北京市朝阳区嘉华世纪公寓	北京市	451690.44948909315	4417302.816836033	64655.0
北京市朝阳区万豪国际公寓	北京市	452343.88019870204	4417188.385522255	70768.0
北京市朝阳区灵通观	北京市	452156.3694509806	4417216.058047468	68220.0
北京市朝阳区永安里中街	北京市	452189.5484128644	4417371.424489011	53060.0
北京市朝阳区大羊毛胡同	北京市	450942.4435767329	4417355.850396495	328671.0
北京市朝阳区光熙家园一期	北京市	451031.952770965	4423627.405085633	86792.0
北京市朝阳区光熙家园二期	北京市	451003.6894931656	4423596.127465677	87393.0
北京市朝阳区国展新座	北京市	451813.1411718644	4424777.60108811	90285.0
北京市朝阳区西坝河北里	北京市	451813.1411718644	4424777.60108811	72313.0
北京市朝阳区西坝河北里202号院	北京市	451041.43349185004	4424435.919152748	66369.0
北京市朝阳区西坝河中里	北京市	451623.91156600654	4423587.0328416675	68088.0
北京市朝阳区西坝河北里201号院	北京市	451671.8009016544	4424182.841717746	74737.0
北京市朝阳区金岛花园	北京市	451118.59096530493	4423499.142308277	77734.0
北京市朝阳区柳芳北街9号院	北京市	451108.98215059435	4423549.354836735	69331.0
北京市朝阳区光熙家园三期	北京市	451024.9065096951	4423893.036054578	92647.0
北京市朝阳区英特公寓	北京市	451503.4098288251	4424176.123394677	65177.0
北京市朝阳区圣馨家园	北京市	451679.09632057016	4424871.276694045	89917.0
北京市朝阳区西坝河东里	北京市	452254.11871442973	4424076.856686833	70801.0
北京市朝阳区光熙门北里	北京市	451199.0040334401	4424227.752209704	73095.0
北京市朝阳区西坝河南里	北京市	451375.5813462532	4423526.729523864	68695.0
北京市朝阳区西坝河西里	北京市	451471.9836193209	4424159.722005204	64185.0
北京市丰台区蒲安东里	北京市	449685.4346152305	4412802.464550219	59541.0
北京市丰台区蒲黄榆十一巷	北京市	449779.7167592984	4412752.0984917935	45987.0
北京市丰台区蒲黄榆三里	北京市	449355.00257100555	4413314.596384537	58284.0
北京市丰台区蒲黄榆四里	北京市	449537.16671017074	4413093.5477696825	52555.0
北京市丰台区蒲黄榆五巷	北京市	449582.5693924705	4412940.344617601	53602.0
北京市丰台区蒲黄榆一里	北京市	449948.30626959814	4413069.696116557	82669.0
北京市丰台区蒲黄榆二巷	北京市	449779.7167592984	4412752.0984917935	54400.0
北京市丰台区蒲安西里	北京市	449544.1846006643	4412685.074170097	54657.0
北京市丰台区南三环中路15号院	北京市	449606.31520239013	4411969.628249372	54842.0
北京市丰台区蒲安北里	北京市	449898.8837766643	4412934.563454764	54829.0
北京市丰台区万事吉公寓	北京市	449555.4677490187	4412155.602120715	61248.0
北京市丰台区安乐林路17号旁门	北京市	449526.4159717609	4412927.795506039	74987.0
北京市丰台区恒松园	北京市	449775.2431737237	4412007.847391506	48604.0
北京市丰台区刘家窑北里	北京市	449422.81788490724	4412543.832158874	47126.0
北京市丰台区刘家窑东里	北京市	449833.2782700653	4412388.65083312	50962.0
北京市丰台区城市印象	北京市	449479.0245873513	4412025.4165081605	59554.0
北京市丰台区金容苑	北京市	446282.5218782015	4401923.024916471	59738.0
北京市丰台区定安东里	北京市	449399.65393609594	4412155.1820126325	52223.0
北京市丰台区蒲安里	北京市	449508.3093661468	4412592.05428886	53569.0
北京市丰台区景泰东里	北京市	449425.3206928117	4412717.623650585	74177.0
北京市丰台区刘家窑南里	北京市	449653.86174060544	4412290.5509386845	52223.0
北京市丰台区蒲黄榆二里	北京市	449921.22960697184	4413159.743745739	55531.0
北京市丰台区蒲黄榆路	北京市	450003.829028673	4412663.292278125	57051.0
北京市丰台区小铁营36号院	北京市	426715.4583774989	4416743.031912084	57380.0
北京市丰台区小铁匠营	北京市	438471.1660446267	4412166.582505267	53401.0
北京市朝阳区将府锦苑	北京市	458865.24870467064	4425361.090604144	46222.0
北京市朝阳区南皋村塑料三厂宿舍	北京市	458472.3220232021	4427928.26733447	41024.0
北京市朝阳区观音景园一期	北京市	458943.95364429406	4415204.162553105	44063.0
北京市朝阳区观音惠园	北京市	458547.8539326768	4415502.543777456	41641.0
北京市朝阳区中海安德鲁斯庄园西区	北京市	458529.79000078456	4414915.023464181	54976.0
北京市朝阳区金都杭城东区	北京市	456764.7650315848	4416636.934368262	79539.0
北京市朝阳区金都杭城西区	北京市	456551.9561758832	4416638.87151552	74297.0
北京市朝阳区金海国际北区	北京市	456052.96963213454	4416172.665218752	57967.0
北京市朝阳区大成国际	北京市	456052.679440635	4416591.523395624	41216.0
北京市朝阳区金泰先锋北区	北京市	456738.21184727206	4416214.350667376	79244.0
北京市朝阳区金泰先锋南区	北京市	456713.10244777595	4416035.931499554	65119.0
北京市朝阳区北京第二制药厂宿舍	北京市	456183.56007078366	4416943.875811432	47159.0
北京市朝阳区石门村路5号院	北京市	456415.6040892085	4416517.925143437	44963.0
北京市朝阳区水磨厂宿舍	北京市	456070.5972457695	4416815.902038808	44633.0
北京市朝阳区石门村路2号院	北京市	456645.1378545774	4416436.709363296	38262.0
北京市朝阳区官悦欣园A区	北京市	456865.8382051883	4414222.170871986	50073.0
北京市朝阳区百子湾路5号院	北京市	457071.64760306507	4416188.787718557	43421.0
北京市朝阳区百子湾家园二区	北京市	457834.4404191715	4416628.961407921	49013.0
北京市朝阳区百子湾家园一区	北京市	457751.4105328587	4416555.632605329	51153.0
北京市朝阳区深沟村1号	北京市	455929.0297203461	4416985.650031898	39563.0
北京市朝阳区沿海赛洛城六期	北京市	457220.7636241938	4416462.882627619	64043.0
北京市朝阳区沿海赛洛城七期	北京市	457073.2782835316	4416483.894275217	61303.0
北京市朝阳区沿海赛洛城三期	北京市	457260.32162704517	4416056.941561111	64054.0
北京市朝阳区沿海赛洛城一期	北京市	457071.64760306507	4416188.787718557	59452.0
北京市朝阳区建工动力苑	北京市	456145.01148326386	4416393.350057856	64239.0
北京市朝阳区中海安德鲁斯庄园东区	北京市	458877.56191667315	4414882.651965882	54028.0
北京市朝阳区燕保百安家园二号院	北京市	457366.0062674022	4415423.478125486	51149.0
北京市朝阳区金海国际南区	北京市	456123.6455631221	4416013.932274772	58679.0
北京市朝阳区观音景园二期	北京市	459039.1125519144	4415174.020219139	44057.0
北京市朝阳区沿海赛洛城二期	北京市	457248.02832546545	4416115.45120407	62542.0
北京市朝阳区美利山	北京市	457272.49102364876	4416459.572913291	52354.0
北京市朝阳区官悦欣园B区	北京市	456802.4721005274	4414574.547265494	53175.0
北京市朝阳区百子湾家园三区	北京市	457819.4873959025	4416419.22510845	50955.0
北京市朝阳区沿海赛洛城四期	北京市	457119.90216678183	4415991.149863173	61035.0
北京市朝阳区沿海赛洛城五期	北京市	457288.60180925555	4416627.243489962	56283.0
北京市海淀区蜂鸟家园	北京市	439439.2108027283	4423909.621016887	134598.0
北京市海淀区光大花园	北京市	439749.34385689977	4423786.198611035	128370.0
北京市海淀区光大水墨风景	北京市	439254.3446634853	4423885.932911274	169949.0
北京市海淀区汇新家园	北京市	439482.7237764987	4424141.611892964	121752.0
北京市海淀区万城华府玺园	北京市	438888.50884696573	4424819.692413022	231031.0
北京市海淀区万泉新新家园	北京市	439629.30459891993	4424668.040378381	148020.0
北京市海淀区涧桥泊屋	北京市	439620.11446469004	4423951.545330901	167557.0
北京市海淀区康桥水郡	北京市	439342.77575428144	4423681.377080895	147358.0
北京市海淀区锋尚国际	北京市	439744.7891167042	4423574.132064855	144867.0
北京市海淀区山水倾城	北京市	439868.3834018245	4423636.934990629	114922.0
北京市海淀区阳春光华家园	北京市	446209.8016315074	4437691.937937043	139852.0
北京市海淀区万柳书院	北京市	439110.1967407331	4424862.90107571	271248.0
北京市海淀区万城华府海园	北京市	438955.2594370169	4424559.527620537	250195.0
北京市海淀区万城华府龙园	北京市	439158.26615215867	4424612.241372474	241628.0
北京市海淀区万城华府尚园	北京市	439054.32213394705	4424352.319774301	257589.0
北京市海淀区新起点嘉园	北京市	440039.6468624064	4423592.9209993575	107185.0
北京市海淀区碧水云天	北京市	439047.81994290894	4424511.329041267	163679.0
北京市海淀区怡秀园小区	北京市	439950.27182470914	4423818.365575724	118211.0
北京市朝阳区美丽亚洲假日花园别墅	北京市	459086.3179993207	4418241.227873715	54133.0
北京市朝阳区南太平庄北巷	北京市	465885.2196946753	4405757.414689246	43780.0
北京市朝阳区叠墅	北京市	459904.1853258834	4418595.881854157	60801.0
北京市朝阳区金隅泰和园	北京市	459444.8910421677	4418889.365583277	51283.0
北京市朝阳区高碑店村5号院	北京市	459044.0220628837	4417212.915221542	36818.0
北京市朝阳区富华家园	北京市	459290.6931774664	4419112.190632037	47610.0
北京市朝阳区方家村	北京市	458399.1951631208	4416167.607770507	37697.0
北京市朝阳区阿曼寓所	北京市	459250.157710906	4418871.094818351	57417.0
北京市朝阳区财满接嘉园小区	北京市	451881.2263533517	4419038.217057639	28727.0
北京市朝阳区美丽亚洲假日花园	北京市	459086.3179993207	4418241.227873715	45475.0
北京市朝阳区金隅汇星苑	北京市	459887.1831068997	4418988.918649067	55007.0
北京市朝阳区兴隆家园	北京市	458826.5457930392	4418144.485356001	55481.0
北京市朝阳区高井甲1号院	北京市	459310.2645019407	4418216.052921377	42012.0
北京市西城区广信嘉园	北京市	444226.9888112137	4415641.819353198	87994.0
北京市西城区广义街	北京市	444468.48525195813	4415891.276501347	92659.0
北京市西城区广义街10号院	北京市	444545.48162228236	4415763.361122657	95747.0
北京市西城区槐柏树街1号院	北京市	444865.6197173127	4416496.27807756	95590.0
北京市西城区槐柏树街南里	北京市	444321.02339087235	4416198.99913583	100729.0
北京市西城区槐柏树街北里	北京市	444299.0225983896	4416319.521857663	114121.0
北京市西城区槐柏树街	北京市	444878.6603449866	4416446.100645339	93300.0
北京市西城区广安门北街	北京市	443972.31290013937	4415775.990776464	90764.0
北京市西城区感化胡同3号院	北京市	445184.45065728296	4416180.164969858	110415.0
北京市西城区感化胡同14号院	北京市	445130.41671994125	4416046.907066905	111736.0
北京市西城区槐柏树后街	北京市	444878.6603449866	4416446.100645339	110849.0
北京市西城区广义街甲6号院	北京市	444533.0633681993	4415852.492791765	101268.0
北京市西城区广义里小区	北京市	444342.0353062904	4416071.382236981	118992.0
北京市西城区报国寺东夹道1号东院	北京市	444712.4026676037	4415869.918507465	94290.0
北京市西城区核桃园	北京市	444373.66458773275	4415758.642288429	90769.0
北京市西城区天泽园	北京市	444221.1558151773	4415992.942395866	85467.0
北京市西城区西便门内大街97号院	北京市	444140.10576200695	4415911.687881936	94979.0
北京市西城区西便门内大街	北京市	444220.3456405669	4417111.639354537	88628.0
北京市西城区西便门内大街79号院	北京市	444091.54086697777	4416193.1812687265	94692.0
北京市西城区相来家园	北京市	444623.9632093681	4416427.028519678	149656.0
北京市西城区长椿街东里	北京市	445186.4567421306	4416535.874578714	76531.0
北京市西城区锦上国际公寓	北京市	444041.87013951235	4415967.2309416495	75422.0
北京市西城区长椿里	北京市	444884.6232189166	4416072.892726527	93296.0
北京市西城区康乐里小区	北京市	445396.99107779335	4416192.251498049	131235.0
北京市西城区老墙根38号院	北京市	445392.52881167707	4416067.870121239	97217.0
北京市西城区老墙根129号院	北京市	445392.52881167707	4416067.870121239	109906.0
北京市西城区善果胡同1号院	北京市	444541.4653920175	4415905.578529289	109534.0
北京市西城区胜利三巷	北京市	444672.76661937125	4415912.572403233	82903.0
北京市西城区善果胡同2号院	北京市	444574.81281731883	4415950.552598647	81617.0
北京市西城区三庙街	北京市	445219.7557974364	4416453.219473045	109785.0
北京市西城区槐柏树街南里	北京市	444321.02339087235	4416198.99913583	100729.0
北京市西城区槐柏树街北里	北京市	444299.0225983896	4416319.521857663	114121.0
北京市西城区槐柏树街	北京市	444878.6603449866	4416446.100645339	93300.0
北京市西城区长椿街西里	北京市	444845.86012389936	4416549.735139031	110956.0
北京市西城区北线阁5号院	北京市	444039.4937574811	4415780.121230422	100273.0
北京市西城区长椿街12号院	北京市	445094.37854970765	4416260.890586992	110647.0
北京市西城区长椿里	北京市	444884.6232189166	4416072.892726527	93296.0
北京市西城区三庙大院	北京市	445193.68836314644	4416436.138993951	85495.0
北京市西城区报国寺东夹道	北京市	444712.88624892855	4415734.504190907	79728.0
北京市西城区广益大厦	北京市	444386.03447903716	4415686.936951778	87194.0
北京市西城区宣武门西大街南区	北京市	445550.59725396306	4416597.900742069	110176.0
北京市西城区顺河二巷	北京市	445411.7013086038	4416474.705496583	203125.0
北京市西城区宣武门西大街26号院	北京市	444534.9767367596	4416417.311805809	132312.0
北京市西城区长椿街	北京市	445083.3274097784	4415665.411219383	100016.0
北京市西城区下斜街	北京市	445228.9821874819	4415959.668894116	179861.0
北京市西城区报国寺东夹道1号西院	北京市	444783.61927660357	4415767.814977418	103267.0
北京市西城区报国寺东夹道1号院	北京市	444776.8548271879	4415740.7954879785	98576.0
北京市西城区长椿苑	北京市	445422.92567751516	4416044.7356887	107540.0
北京市亦庄开发区区新海北里	北京市	460374.79854400456	4400626.183167528	28858.0
北京市亦庄开发区区宏仁家园	北京市	461654.8957743309	4399884.659468765	25612.0
北京市亦庄开发区区神龙辛屯小区	北京市	460744.4983748957	4401003.088017805	26491.0
北京市亦庄开发区区一世情园	北京市	460744.58793590165	4400593.364647409	31540.0
北京市亦庄开发区区融科钧廷	北京市	459818.3529952819	4399061.082160239	36299.0
北京市亦庄开发区区珠江萨尔斯郡	北京市	460442.3124955411	4399147.842188442	33690.0
北京市亦庄开发区区珠江逸景	北京市	460426.63940756686	4399191.6015085615	28068.0
北京市亦庄开发区区样本	北京市	460364.97729635466	4399807.317711573	35221.0
北京市亦庄开发区区天和嘉园	北京市	409461.67466714454	4465998.221442683	36344.0
北京市亦庄开发区区合生世界村	北京市	460524.4447746411	4398398.246313844	29393.0
北京市亦庄开发区区米拉小镇	北京市	460527.5455339573	4400986.394892586	38883.0
北京市亦庄开发区区新海南里	北京市	460352.85648511513	4400077.014804041	28046.0
北京市亦庄开发区区天鹅堡	北京市	459763.9930125622	4399921.246700401	38502.0
北京市亦庄开发区区合生世界花园	北京市	460524.4447746411	4398398.246313844	33098.0
北京市亦庄开发区区东亚瑞晶苑	北京市	460469.9866577599	4399234.560666558	31151.0
北京市亦庄开发区区融科香雪兰溪	北京市	459867.1540668582	4399242.423772456	35262.0
北京市亦庄开发区区金地格林6	北京市	456189.81200961256	4404603.614842001	38837.0
北京市亦庄开发区区莲水怡园	北京市	460734.8903110967	4401295.865533316	30907.0
北京市亦庄开发区区亦庄橡树湾	北京市	460996.1513953932	4400097.024657519	41385.0
北京市朝阳区名人公寓	北京市	448722.49849735346	4427268.431727751	54695.0
北京市朝阳区润枫德尚苑	北京市	449094.8508442001	4428342.768387391	67494.0
北京市朝阳区华悦国际公寓	北京市	449388.5988298063	4428554.952422572	85401.0
北京市朝阳区慧忠北里	北京市	448644.25419411913	4428419.8182153385	63974.0
北京市朝阳区汇园公寓	北京市	448472.873530517	4427070.310139357	71228.0
北京市朝阳区慧忠北里第三社区	北京市	448644.25419411913	4428419.8182153385	72759.0
北京市朝阳区安慧里五区	北京市	449568.62526060967	4426716.870384614	70249.0
北京市朝阳区安慧里三区	北京市	449097.9515813746	4426778.772610814	71210.0
北京市朝阳区安慧北里小区	北京市	449470.3408485488	4427288.056080158	68718.0
北京市朝阳区安立花园	北京市	448994.4891621089	4428172.03121603	77517.0
北京市朝阳区安慧里一区	北京市	449449.18959097174	4427019.361956029	70380.0
北京市朝阳区华馨公寓	北京市	448419.525846478	4428209.890378674	80580.0
北京市朝阳区汇欣公寓	北京市	448736.98942027305	4427123.0489507755	63845.0
北京市朝阳区安慧里四区	北京市	449341.8825144177	4426732.430429785	70006.0
北京市朝阳区天创世缘	北京市	448784.657198807	4428155.511656948	65152.0
北京市朝阳区新荣家园	北京市	448565.4619625276	4428279.938932123	70604.0
北京市朝阳区亚奥观典	北京市	449230.2691252535	4427285.180786889	67985.0
北京市朝阳区阳光广场	北京市	448976.71224554925	4427575.344599999	60398.0
北京市朝阳区阳光新干线	北京市	449643.6019912481	4427745.0948407715	83760.0
北京市朝阳区安慧北里逸园	北京市	449527.3942727744	4427965.094375539	69419.0
北京市朝阳区观巢	北京市	448862.2808994042	4427692.1737783635	74868.0
北京市朝阳区博世祥园	北京市	448386.0227251886	4427910.219662504	110476.0
北京市朝阳区北四环东路	北京市	457171.2912957161	4406595.934487918	81681.0
北京市朝阳区安苑里	北京市	448922.91498930636	4426194.290197297	76724.0
北京市朝阳区加利大厦	北京市	449591.9697903854	4426811.18659568	46200.0
北京市朝阳区金泉时代	北京市	449587.36592594854	4428291.942319607	33100.0
北京市朝阳区慧忠里C区	北京市	448784.3899441995	4427664.598952496	90170.0
北京市朝阳区安慧北里雅园	北京市	449156.93120439025	4427848.691812815	80462.0
北京市朝阳区安慧北里安园	北京市	449253.59261441376	4426895.570009539	76924.0
北京市朝阳区紫玉山庄	北京市	449320.88367184316	4429169.142064397	202289.0
北京市朝阳区安慧里二区	北京市	449078.2500005106	4427081.457496958	72206.0
北京市朝阳区慧忠北里第二社区	北京市	448700.67350743327	4428546.085584476	66653.0
北京市朝阳区大屯里小区	北京市	449636.0594184537	4428605.983262741	70505.0
北京市朝阳区九台2000家园	北京市	448988.006246008	4428651.332523473	64944.0
北京市朝阳区安慧北里秀园	北京市	449244.30083328555	4427665.571934648	77832.0
北京市朝阳区慧忠北里第一社区	北京市	448611.9982103785	4428216.918128775	70665.0
北京市朝阳区卧龙小区	北京市	448527.95077798254	4427826.790096968	85717.0
北京市朝阳区荣尊堡国际俱乐部公寓	北京市	449396.3078103122	4428714.621478328	75116.0
北京市朝阳区慧忠里B区	北京市	448782.73535589885	4427865.836374455	89929.0
北京市朝阳区保利金泉	北京市	449314.2032272631	4428281.6987544345	86768.0
北京市朝阳区慧忠里D区	北京市	448659.3484045263	4427441.327915898	90218.0
北京市朝阳区安苑北里	北京市	449042.3283778785	4426284.32347152	69717.0
北京市海淀区海澜中苑	北京市	434855.37947401684	4420482.667712679	55055.0
北京市海淀区半壁店六建宿舍	北京市	437081.30312449095	4420098.800040669	72114.0
北京市海淀区中国房子	北京市	440037.7842927824	4420016.792804715	80825.0
北京市海淀区自由度	北京市	439496.47782513	4423406.240842182	57650.0
北京市海淀区王致和腐乳厂宿舍	北京市	435113.9525668909	4419917.112055331	66661.0
北京市海淀区幸福时光	北京市	436459.13731753785	4420323.229082107	73130.0
北京市海淀区雪芳园	北京市	435176.282198838	4419958.323125316	76772.0
