FID,gridcode,AREA,PERCENTAGE
46,77280,0.000065276063913,100.000000096208950
47,77280,0.000533749304389,99.999999956522387
48,7302,0.593429523544299,20.286726217234314
48,8145,0.534830305155114,18.283478564665202
48,8528,0.325171148318681,11.116160888467055
48,9279,0.530884577172223,18.148591606499561
48,9590,0.259901170917194,8.884869540101596
48,9871,0.243830816845706,8.335495334188881
48,10516,0.086713931021243,2.964365115071297
48,10758,0.001700462587682,0.058131281964057
48,12356,0.193237156232525,6.605922233313900
48,12926,0.155511793344553,5.316259218600472
49,26524,0.062083433431185,2.361018083954466
49,28891,0.600711508769187,22.844914610202760
49,29223,0.258979012940988,9.848909751360742
49,31452,0.857674696538479,32.617163013738079
49,36947,0.000139555013346,0.005307243688138
49,41424,0.032560844719930,1.238281115650629
49,46457,0.341842295911513,13.000180529677181
49,47032,0.457292357673830,17.390718690177358
49,63866,0.018235901526265,0.693506961538285
50,2874,0.000341962202939,73.119070484739950
50,77280,0.000125716338902,26.880929430894600
51,24905,0.002387303710959,100.000000006198093
52,3805,0.055196138882886,5.106878608943574
52,8819,0.032422703765397,2.999825996070911
52,14821,0.624719899952584,57.800577326948599
52,17093,0.273860166067880,25.338196697078057
52,24905,0.066792305388937,6.179783632266908
52,30152,0.027828267066338,2.574737738568798
53,2874,0.343653403782316,63.858717692575176
53,9036,0.078294469026273,14.548915679025074
53,60046,0.001051025411353,0.195304729394853
53,77280,0.115147522485436,21.397061837498001
54,2874,0.257788030058478,21.247834277667785
54,3805,0.559447816144854,46.111739485159482
54,8819,0.235130211532442,19.380293829705657
54,9036,0.160877733088566,13.260132407456171
55,24905,0.000069343106580,100.000000017129992
56,2874,0.000070148108890,99.999999307663572
57,2874,0.000059481185239,99.999999757660049
58,23488,0.631484233286960,28.333006341788504
58,24905,0.521894474304250,23.416007353404890
58,26883,0.553271511038158,24.823810959428339
58,28891,0.147786840068804,6.630799719427909
58,30152,0.279931871879602,12.559793393336133
58,46457,0.094424673853613,4.236582232924909
59,8099,0.000002119832633,0.000049081664368
59,11620,0.637813272713552,14.767645566447991
59,11825,0.700421555350764,16.217249968025847
59,12356,0.401616817840854,9.298857632995785
59,12416,0.667904439340913,15.464363089341832
59,12926,0.309614005650671,7.168665334298839
59,13870,0.356510161132939,8.254478114024733
59,14059,0.534285940975683,12.370619654709795
59,19515,0.710822617998607,16.458071558401794
60,24905,0.001185445334398,99.999999984704189
61,14567,0.000742538741596,100.000000030477551
62,3625,0.000578197657405,16.722797351745101
62,8966,0.000665113372919,19.236598434469315
62,12489,0.002164321271070,62.597116326288038
62,14998,0.000049909190009,1.443487810481948
63,14567,0.000426029555093,100.000000020192587
64,14567,0.000081698279422,100.000000018612312
65,14567,0.000027401121252,99.999999839444271
66,14567,0.000092103457227,99.999999990097024
67,10703,0.010571963299739,0.518479885891895
67,14567,0.079284201932302,3.888328289212259
67,24347,0.303452648350716,14.882202106618555
67,31960,0.675638315751150,33.135271748766890
67,35319,0.565024303307750,27.710438260070102
67,42055,0.405059123296246,19.865279709331745
68,2874,0.066909625156418,6.473762695968512
68,3290,0.242435106800881,23.456525827661693
68,3613,0.558869523625609,54.072768536711926
68,3805,0.165336529584813,15.996942966050751
69,23836,0.000003496887840,0.000175832005268
69,24347,0.277356865009680,13.946176138550431
69,42055,0.361597550252341,18.182002190252213
69,43598,0.352919630541725,17.745655331499606
69,77280,0.208409503722895,10.479335522363732
69,83545,0.788479352732452,39.646654985205579
70,2874,0.113877774817207,7.051063630596206
70,3290,0.356986451273239,22.103823043862224
70,23836,0.624046604901569,38.639605723606110
70,43598,0.235223816930191,14.564546095748565
70,77280,0.284909277126585,17.640961506240849
71,3613,0.000008923629192,99.999999050968327
72,3613,0.000131354895327,99.999999969389123
73,3625,0.006324069555874,0.241302614116428
73,8966,0.492815629344225,18.803983508963736
73,12489,0.623049261075457,23.773207124386040
73,14998,0.338376796503371,12.911180819756440
73,19281,0.187960667071845,7.171869302635407
73,20718,0.050324211526752,1.920181884064527
73,24891,0.405534122150922,15.473650775636433
73,41246,0.449829967524210,17.163812970823439
73,47458,0.066589686776583,2.540811000008530
74,3625,0.000253385997150,9.150463338740902
74,8966,0.002309538957409,83.403786305660091
74,19281,0.000206180695389,7.445750418464571
75,19281,0.000255945446213,99.999999938854799
76,19281,0.383795412580334,37.705726091822541
76,24891,0.430439946232632,42.288287404241096
76,26524,0.175954640372844,17.286547095178957
76,41246,0.027354231206901,2.687398326117059
76,47032,0.000326136683629,0.032041082457815
77,3613,0.039471834061636,4.448554910444944
77,3805,0.011295254825613,1.272997886055770
77,14821,0.210035077703227,23.671374753536121
77,24905,0.020877978831278,2.352990112012964
77,31730,0.012329172714646,1.389522507006280
77,45960,0.593286328568917,66.864559831039259
78,19281,0.008720302170691,47.460227538336284
78,21005,0.000125485446675,0.682954298527244
78,26524,0.009528128022535,51.856818159785277
79,31730,0.002053265484215,19.634083673104563
79,45960,0.008404393343175,80.365916336767071
80,54569,0.000514945611744,99.999999991494775
81,13920,0.003933156843090,54.761398160712872
81,14567,0.000436683596231,6.079951864988666
81,35319,0.002812512414200,39.158649982777469
82,21760,0.000208958053457,75.023292971015763
82,54569,0.000069566182399,24.976707031193961
83,2406,0.004975540618500,0.366236577781888
83,2682,0.649678559606544,47.821145594485515
83,13920,0.237140888697450,17.455322785585466
83,14567,0.000849651708562,0.062540647923446
83,24347,0.224116820878446,16.496655096471251
83,35319,0.232447446170710,17.109850713140055
83,43598,0.009350264275737,0.688248584881333
84,18858,0.000358160073710,2.679460804557715
84,19138,0.013008711092857,97.320539193808571
85,8408,0.035468011468231,0.646958164764516
85,18047,0.511955216762279,9.338375447826074
85,19138,0.030814406486400,0.562073571184142
85,19281,0.138187787268122,2.520629534698637
85,21005,0.850203332765187,15.508227415994790
85,26416,0.340255813833255,6.206473601295399
85,26524,0.537003577677978,9.795272830497085
85,29223,0.579504972480980,10.570524197670887
85,39027,0.857674696538479,15.644509648771967
85,43016,0.595592793478773,10.863975866285426
85,46404,0.697901574818883,12.730150446565396
85,46457,0.307710612399752,5.612829274486440
86,5982,0.000136430073901,100.000000096072441
87,8408,0.113971366904098,2.417012956179457
87,9844,0.351424502995754,7.452727820439295
87,10511,0.853711140048538,18.104818274824645
87,12130,0.857674696558955,18.188874189028859
87,18047,0.309187840228488,6.557006694095646
87,23488,0.207230930585820,4.394786671011166
87,24905,0.165412488940030,3.507934841374350
87,31730,0.827316515768887,17.545062341467393
87,38240,0.510772148646599,10.832044349992458
87,43016,0.227872720507663,4.832541126670292
87,45960,0.156763241834617,3.324508574910665
87,46457,0.063552051796275,1.347760729347389
87,54569,0.070491239374059,1.494921430639811
88,17400,0.000821112895361,7.072989807530219
88,21760,0.002951043139337,25.420010042505801
88,38896,0.007836978398257,67.507000128550899
89,2406,0.008931025543310,0.137914806885672
89,2682,0.073384493902567,1.133219052604437
89,3290,0.190847274607310,2.947104438844781
89,3514,0.000008370133939,0.000129253398747
89,3613,0.186461625508593,2.879380307323193
89,8844,0.820997893543764,12.678025092700866
89,9714,0.823344666314640,12.714264459829581
89,10460,0.141144123949356,2.179577754326877
89,13326,0.644873808241838,9.958279292564070
89,15114,0.857254855985995,13.237912862502075
89,17400,0.014201779480455,0.219306916656072
89,19746,0.299596461816836,4.626432650397251
89,21199,0.845155119946277,13.051066150308383
89,21760,0.755273683746947,11.663097785877554
89,23836,0.199693953183488,3.083716741821250
89,38896,0.312101246585058,4.819534211700943
89,43598,0.179474301883885,2.771480561244054
89,45960,0.031700029862965,0.489518642133537
89,54569,0.091310677796857,1.410039018910543
90,9227,0.002248171684131,0.062951681976173
90,9844,0.086010147885280,2.408394125153241
90,10511,0.000733057153164,0.020526537675965
90,12848,0.726438453582020,20.341205624083802
90,12948,0.181203003375882,5.073915805524204
90,15681,0.857674696558955,24.015988244088192
90,17400,0.223038415639907,6.245360845409841
90,21760,0.042952067643482,1.202712818419086
90,38240,0.323091774307779,9.046982830050002
90,38896,0.487037795276463,13.637681061029349
90,54569,0.640837891551457,17.944280426615265
91,17400,0.000243755498775,100.000000049738063
92,3283,0.857674696558955,6.668904903309825
92,3625,0.766095640537607,5.956826048481124
92,3857,0.857674696576506,6.668904903446293
92,3914,0.857674696558955,6.668904903309825
92,4313,0.857674696576506,6.668904903446293
92,7536,0.857674696558955,6.668904903309825
92,7696,0.552847019357868,4.298697644885542
92,7980,0.854402495219347,6.643461690812257
92,8099,0.823452592441307,6.402808726207460
92,8307,0.337402247113400,2.623492927085131
92,8966,0.002805088669771,0.021811147815259
92,9426,0.857674696540673,6.668904903167667
92,12443,0.773738584769522,6.016254254149813
92,12489,0.187402365181166,1.457159173591903
92,12591,0.511069424293528,3.973853260772459
92,13870,0.391357720172967,3.043027186742066
92,13973,0.301236161806206,2.342281198901558
92,14059,0.097893795535423,0.761179519075291
92,14472,0.055098416372073,0.428421289076778
92,14998,0.475955366324660,3.700821638989514
92,15147,0.360057872975408,2.799653206739966
92,15662,0.133452481141265,1.037668371717749
92,15702,0.042598487310378,0.331227284700746
92,15913,0.091318174290096,0.710050352106498
92,15929,0.247939880513685,1.927872527331939
92,18492,0.542540349769517,4.218557470959100
92,19324,0.001106497081353,0.008603639399579
92,20718,0.164983776705977,1.282841993421723
93,17400,0.127471160618004,99.999999999499906
94,17400,0.004190807703834,99.999999977418753
95,17400,0.020141864408720,99.999999995358408
96,17400,0.000447156435612,100.000000004256620
97,15100,0.032985251963271,43.842147792718748
97,16134,0.042251144117091,56.157852207876644
98,17400,0.004207801510061,99.999999993491244
99,17400,0.000227887104767,99.999999969122939
100,2441,0.000624250242890,0.004252546010847
100,2546,0.857674696540673,5.842690733273106
100,3143,0.848180086110331,5.778011114530540
100,3637,0.088863286499098,0.605358538208724
100,4158,0.819457000346166,5.582342398055429
100,4488,0.857674696558955,5.842690733397650
100,4646,0.215057232817711,1.465022701935118
100,5212,0.246730111561017,1.680786132844286
100,5442,0.149036429159375,1.015272768430451
100,5895,0.857674696521659,5.842690733143578
100,5982,0.355974666246806,2.424986876899857
100,6164,0.857674696539942,5.842690733268123
100,6904,0.786489466617323,5.357759459333686
100,6947,0.857674696557493,5.842690733387687
100,7327,0.008319065201907,0.056671515856442
100,7719,0.857674696558955,5.842690733397650
100,8528,0.504407077191746,3.436144924867591
100,8795,0.455125344460215,3.100425654715960
100,9080,0.286545749963556,1.952020042941147
100,9492,0.000689897585260,0.004699751834308
100,9590,0.566214685846402,3.857193538973703
100,9815,0.497630256414859,3.389979556909474
100,9871,0.587223804553824,4.000312816808512
100,10516,0.392525492601455,2.673980085277264
100,10758,0.853325578085189,5.813063469929260
100,10786,0.857674696557493,5.842690733387687
100,12636,0.857674696539942,5.842690733268123
100,12926,0.155630065500662,1.060190239011302
101,10361,0.000000031926066,99.999974591749762
102,16134,0.009717452096164,99.999999999729582
103,15913,0.041726338440937,40.840050957558688
103,16134,0.060439301843882,59.155542023830677
103,22717,0.000004502658481,0.004407019850661
104,5982,0.457725666215249,4.845501477512980
104,6558,0.857674696538479,9.079377269065720
104,6636,0.000057543597745,0.000609158735184
104,6799,0.857674696558955,9.079377269282483
104,6904,0.044005500888775,0.465843922055674
104,7057,0.853275283336433,9.032804911987807
104,7327,0.837734243810569,8.868286870849058
104,8854,0.016421747020617,0.173841244494082
104,9080,0.531410162578863,5.625528385228027
104,9492,0.853977012732455,9.040233446317881
104,9815,0.244992657660423,2.593501680797512
104,10820,0.857674696540673,9.079377269088944
104,11620,0.191970548178457,2.032207593970184
104,11825,0.130550464304890,1.382012227782471
104,12443,0.062046589794693,0.656827581924249
104,12591,0.309817206944601,3.279736848540730
104,12926,0.169947153366866,1.799067090878463
104,13870,0.059181433089551,0.626496923032282
104,14472,0.629932283206460,6.668487337073731
104,15006,0.288359658792183,3.052586419909419
104,15702,0.796717207655757,8.434078951213008
104,17908,0.196140397040365,2.076349774128984
104,18492,0.199117579914262,2.107866346344775
105,2275,0.009139920839270,43.276924125879304
105,3073,0.000056086196080,0.265564450170615
105,10460,0.005006430464181,23.705119021268718
105,17400,0.006917179997119,32.752392407402574
106,1648,0.077755211134080,1.714642993064550
106,2275,0.144928098682212,3.195926617382731
106,2406,0.555818938362583,12.256812555400060
106,2682,0.073323906484020,1.616924713382200
106,2877,0.056155168633952,1.238323001355226
106,3073,0.402737978257677,8.881100602630042
106,3088,0.000004099389156,0.000090398942902
106,3514,0.855843594240339,18.872898685759978
106,4385,0.479019405583690,10.563243998009280
106,9517,0.035692250353340,0.787078654696576
106,10460,0.658658559682211,14.524612147649185
106,13326,0.152529466490693,3.363550521432632
106,13920,0.387603668232846,8.547361702555621
106,14567,0.048549194396289,1.070597517213085
106,17400,0.065568182157598,1.445896969022930
106,19746,0.523576485832546,11.545808180214022
106,35319,0.017011337114129,0.375130741206557
107,10173,0.000134527162925,99.999999974306206
108,2700,0.016236611767003,0.849035225236473
108,3692,0.003401202371883,0.177853647258810
108,4327,0.351641544582468,18.387830065249705
108,5442,0.641044000805487,33.521090817511947
108,6149,0.465575751880684,24.345609726654910
108,8795,0.367482272051444,19.216163944727231
108,8854,0.023460774567729,1.226796840694004
108,9815,0.043518046167484,2.275619732729630
109,16134,0.003207224582090,8.724282572431282
109,22717,0.033554819234904,91.275717424620723
110,3625,0.048822394504984,0.436776442534023
110,7696,0.267013925317774,2.388768383644844
110,8307,0.483346349415330,4.324128325739563
110,8408,0.218694435680189,1.956491044465808
110,8726,0.009431551936902,0.084376846820870
110,8966,0.310602062232509,2.778717946162926
110,9425,0.308860534576744,2.763137836629746
110,10173,0.394078654625463,3.525518864674507
110,10361,0.751431289588406,6.722478256195926
110,13107,0.857674696558955,7.672956367927078
110,13454,0.857674696520197,7.672956367580332
110,13996,0.850703062447185,7.610586515385799
110,15100,0.796696128993888,7.127427987315352
110,15913,0.365168650657357,3.266883277156479
110,16134,0.552076039598564,4.939000043504936
110,18697,0.857674696558955,7.672956367927078
110,18858,0.843674085308431,7.547703658851497
110,19138,0.754147224979745,6.746775642885147
110,19281,0.049891634188584,0.446342108248577
110,20499,0.106530140916908,0.953043299987772
110,26416,0.496632197979845,4.442986602374525
110,27130,0.857075303224896,7.667594056414432
110,46404,0.139991208667606,1.252393757574354
111,9425,0.013590265979833,9.344794963947903
111,10173,0.050564345685576,34.768520617554969
111,13996,0.003309248538728,2.275470481964199
111,16134,0.040197208919934,27.639979676421618
111,20499,0.036853095484463,25.340535762886514
111,22717,0.000917233640393,0.630698495248689
112,22717,0.000099819591383,100.000000156521196
113,6548,0.003261203089710,94.144057192042112
113,7187,0.000185948538237,5.367942240012597
113,15913,0.000016904614813,0.488000587510960
114,6149,0.082501742131359,7.050147606811922
114,7332,0.002339389206713,0.199911405396166
114,8854,0.714928447687143,61.093874556952343
114,9815,0.011603520157825,0.991573362669545
114,10087,0.015679476616503,1.339882306580813
114,17908,0.343160400330662,29.324610761452657
115,6308,0.014495832185771,0.252945512314295
115,6548,0.612845581731363,10.693869634663573
115,6636,0.251951840674048,4.396442135994453
115,7057,0.000835694809786,0.014582484750839
115,8292,0.189423293092235,3.305348137412158
115,12049,0.636976630209875,11.114945178437456
115,12303,0.398436591971236,6.952532741090629
115,14472,0.126928336840370,2.214840291873989
115,14507,0.857674696558955,14.966023525925543
115,15006,0.524274239932749,9.148341020610848
115,15147,0.459232190610487,8.013387588689856
115,15662,0.688244151921927,12.009539526547290
115,15913,0.026163562186809,0.456541960233616
115,17908,0.032612118993417,0.569066269582095
115,18492,0.057037510511250,0.995277962141571
115,19324,0.853679890884792,14.896316029667462
116,6308,0.000465007006068,81.871414255761294
116,6548,0.000102965357190,18.128585811671336
117,4992,0.009519452970909,35.657979029217856
117,8556,0.003009470238175,11.272877440526747
117,9425,0.014167634562089,53.069143537179961
118,10173,0.208434752780032,17.254226406576649
118,12714,0.054512398683527,4.512535727877203
118,18742,0.067545335796852,5.591402110266444
118,20499,0.657499781831350,54.427824279213297
118,22717,0.220029162113242,18.214011476088807
119,4992,0.008737779722445,28.601514030872110
119,9146,0.021812280366535,71.398485973075182
120,2810,0.335946856951943,11.932518710689841
120,3043,0.475634482632876,16.894092759075733
120,6636,0.572980508767568,20.351732722737246
120,8126,0.179159361501330,6.363573252943651
120,8292,0.640641358313286,22.754982928768943
120,10087,0.114863407153946,4.079840982807916
120,12303,0.285059060684894,10.125031697381685
120,17908,0.211104280340099,7.498226945535269
121,6308,0.116984642979863,4.202803144549417
121,6548,0.189253745663499,6.799150872557028
121,7187,0.855111366631428,30.720824965351571
121,11007,0.536604334209892,19.278106303101545
121,15913,0.259974920081823,9.339887559531597
121,16134,0.071958932823553,2.585204531515375
121,16244,0.281140363126460,10.100279593203028
121,22717,0.472462592257679,16.973743030222739
122,2697,0.004635522261104,0.293803194942920
122,4992,0.320556374699211,20.317125394090631
122,8556,0.000069628824917,0.004413131912288
122,9425,0.128270273067615,8.129874892347257
122,10089,0.688560359546660,43.641519153804104
122,10173,0.140875475990352,8.928802970566037
122,12714,0.294796781007147,18.684461262442717
123,9146,0.000443500411168,0.976228024403654
123,29098,0.029318542987063,64.535640955245682
123,44011,0.003604473060406,7.934124808381273
123,44967,0.012063485555285,26.554006207204761
124,44011,0.000562906784249,99.999999994355989
125,12714,0.009433625677725,0.679889815964023
125,16244,0.492088540794826,35.465260003794100
125,17804,0.013275127303569,0.956750264178265
125,18742,0.691988471802052,49.872226312053883
125,20499,0.010624257028344,0.765699679266605
125,21597,0.101434663924041,7.310486693417023
125,22717,0.068678034979575,4.949687231420068
126,3954,0.000099581972985,0.005058687092384
126,4477,0.142996705485197,7.264121874732768
126,6221,0.856115625602328,43.490010641414329
126,6308,0.152211243628824,7.732213274933675
126,6548,0.002604566518887,0.132309961686497
126,8126,0.495696808339828,25.181013901535810
126,12049,0.191690584733946,9.737733222744234
126,12303,0.127118836634980,6.457538435990977
127,3954,0.000592781190521,13.869208053442206
127,4477,0.001019228923612,23.846738428458401
127,6308,0.002662070914875,62.284053478458603
128,27668,0.016131192404511,63.668557297380588
128,44011,0.009205006639448,36.331442707394068
129,27668,0.006808343791128,99.999999999332758
130,2697,0.148583714618142,12.005877933620363
130,4543,0.256623554171168,20.735725137771404
130,4992,0.387216432280267,31.287905486791757
130,9146,0.445167714064505,35.970491441695891
131,27668,0.000206629101396,99.999999964504880
132,1664,0.001488045439513,0.087903342180046
132,4543,0.195572134196961,11.553037143019500
132,9146,0.036339820246497,2.146703030072838
132,14534,0.015879954530233,0.938076916072724
132,16098,0.724865444795479,42.819992949402867
132,29098,0.259087057295984,15.305055643569524
132,44011,0.425949027155787,25.162096594026494
132,44967,0.033638610101525,1.987134381583665
133,14534,0.003648720118589,19.167158645523529
133,44011,0.015387591865797,80.832841346669099
134,3954,0.539840640319598,23.066838122979625
134,4477,0.005471178211237,0.233777846117447
134,6308,0.508394618287219,21.723181781354214
134,8120,0.832031183917232,35.551841042066727
134,11007,0.290604050560396,12.417213695119955
134,11617,0.056047826692039,2.394866278842387
134,16244,0.012332602040769,0.526959464817508
134,17804,0.095610100865491,4.085321768810102
135,11617,0.000087307596303,100.000000058650159
136,2697,0.021956943703207,0.949874782355736
136,6101,0.768972743443686,33.266370182903579
136,10089,0.135505227403560,5.862063506098093
136,12714,0.441314392400629,19.091610294139919
136,13141,0.094758305130246,4.099319362413956
136,14237,0.003060610953361,0.132404454941288
136,15781,0.659963188704097,28.550530470301048
136,18742,0.056692068217319,2.452543791482091
136,21597,0.129338434419046,5.595283155281645
137,9061,0.053002831663600,6.765963459169535
137,14534,0.222898743193120,28.453663779914290
137,27668,0.191035029700363,24.386169376337026
137,44011,0.316437884286993,40.394203384666930
138,8718,0.013443085026506,1.066975180770328
138,11363,0.339761017809345,26.966769359939846
138,11617,0.002072093620382,0.164461688728525
138,16244,0.002527570694575,0.200612820155212
138,17804,0.687302567551857,54.551078105334042
138,21597,0.214818475991974,17.050102844876740
139,2344,0.000270418203171,99.999999861512762
140,1664,0.003676587868111,43.351088003810233
140,14534,0.004804370828063,56.648911991676812
141,9061,0.219937660453883,76.827052753950881
141,14534,0.000101147647794,0.035332173930271
141,27668,0.066237513283358,23.137615071513164
142,1614,0.000040412457845,0.010072754573111
142,1664,0.011109987971826,2.769150606452096
142,14534,0.390055223630698,97.220776638627996
143,1089,0.000190307471759,0.010913266005114
143,1117,0.041603204003062,2.385754104947464
143,1249,0.656131064405191,37.626125626598920
143,2697,0.637610855603707,36.564076074613148
143,4543,0.159560312936206,9.150056604924908
143,6101,0.066133725286773,3.792467680296325
143,13141,0.182588299137490,10.470606642473552
144,945,0.006704488212535,3.655359003756167
144,1614,0.033320599463198,18.166748810240989
144,9061,0.066423017679157,36.214542860437710
144,14534,0.076967209137092,41.963349325788116
145,538,0.004192466384545,0.729149973525220
145,945,0.221167782224495,38.465301271847146
145,1614,0.000001501383140,0.000261119201942
145,9061,0.349618231733861,60.805287635081250
146,839,0.000312490353723,0.013189969322628
146,8718,0.660540096590600,27.880872182420134
146,9274,0.186353181228331,7.865819582236107
146,11363,0.013898439809812,0.586642091634593
146,13141,0.153236745099416,6.468001149088319
146,14237,0.848515835210386,35.815178621810368
146,15781,0.164237332819890,6.932327208549509
146,21597,0.342057361264512,14.437969197777065
147,5595,0.000000491259339,100.000000927341830
148,1089,0.026130256922867,1.030988028430821
148,1117,0.798891458379205,31.520835483397924
148,1249,0.058774407629492,2.318986408093522
